,ts,td,pkt,byt,srcip,dstip,srcport,dstport,proto,type
236,1554199694609664.0,0.0,1.9858880043029785,658.3115844726562,3215393175,3215393213,53663,53,UDP,blacklist
237,1554199695720576.0,4.433558464050293,1.9718208312988281,647.8917846679688,3215393175,3215393213,57283,53,UDP,blacklist
238,1554199710687232.0,48.7087516784668,1.9681789875030518,307.1188049316406,3215393175,3215393213,44845,53,UDP,blacklist
239,1554199710721152.0,47.82786560058594,1.9809343814849854,317.86907958984375,3215393175,3215393213,59027,53,UDP,blacklist
240,1554199725978368.0,99.09127044677734,1.9725265502929688,307.5924072265625,3215393175,3215393213,60793,53,UDP,blacklist
241,1554199725993344.0,98.86896514892578,1.9810848236083984,313.3999938964844,3215393175,3215393213,51799,53,UDP,blacklist
242,1554199740956928.0,107.43968200683594,2.007410764694214,322.3419494628906,3215393175,3215393213,35623,53,UDP,blacklist
243,1554199746193664.0,59.979923248291016,1.9765019416809082,637.3353271484375,3215393175,3215393213,50389,53,UDP,blacklist
244,1554199747667584.0,90.83094024658203,2.005363702774048,642.4139404296875,3215393175,3215393213,44727,53,UDP,blacklist
245,1554199763003008.0,43.783477783203125,1.9905672073364258,979.3927612304688,3215393175,3216769469,47262,53,UDP,blacklist
246,1554199763037056.0,89.2360610961914,0.915191650390625,98.8879165649414,3215393175,3215393213,43034,53,UDP,blacklist
247,1554199763074048.0,63.49556350708008,1.9849607944488525,624.6882934570312,3215393175,3215393213,36971,53,UDP,blacklist
248,1554199777981568.0,80.95881652832031,8.1182279586792,2216.230712890625,3215393175,3215393213,36135,53,UDP,blacklist
249,1554199778004096.0,90.4892349243164,2.003739356994629,304.8733825683594,3215393175,3220046269,57459,53,UDP,blacklist
250,1554199793501056.0,79.83235931396484,2.0117263793945312,281.3112487792969,3215393213,3215393213,41387,53,UDP,blacklist
251,1554199801985536.0,78.78691864013672,4.4929938316345215,1068.493896484375,3215393273,3741319418,38814,15487,UDP,blacklist
252,1554199802054784.0,71.174560546875,1.9677553176879883,653.262451171875,3215393175,3215393213,57358,53,UDP,blacklist
253,1554199809585152.0,80.74320220947266,1.9813458919525146,661.7949829101562,3215393175,3215393213,52568,53,UDP,blacklist
254,1554199823158400.0,111.01255798339844,1.9910941123962402,315.5146484375,3215393175,3215393213,58439,53,UDP,blacklist
255,1554199830691200.0,2.6637282371520996,1.9647815227508545,307.0355224609375,3215393175,3215393213,56360,53,UDP,blacklist
256,1554199830694912.0,44.22986602783203,1.997666835784912,628.3894653320312,3215393175,3215393213,41530,53,UDP,blacklist
257,1554199845354880.0,80.03951263427734,1.8966810703277588,596.4796752929688,3215393175,3215393213,60751,123,UDP,blacklist
258,1554199860250880.0,73.69149017333984,1.9828484058380127,660.975341796875,3215393175,3215393213,52979,53,UDP,blacklist
259,1554199860294912.0,107.61937713623047,1.9919764995574951,218.8011016845703,3215393175,3215393213,53838,53,UDP,blacklist
260,1554199875229056.0,90.78553009033203,0.8940497636795044,94.42871856689453,3215393175,3215393213,51939,53,UDP,blacklist
261,1554199875260160.0,69.61609649658203,1.9705145359039307,628.4627685546875,3215393175,3215393213,39132,53,UDP,blacklist
262,1554199888530432.0,91.01750946044922,1.9861466884613037,311.499755859375,3215393175,3215393213,56468,53,UDP,blacklist
263,1554199888536448.0,64.43231964111328,1.9824645519256592,315.38641357421875,3215393175,3215393213,35553,53,UDP,blacklist
264,1554199894600192.0,128.69931030273438,4.090847969055176,400.4210205078125,3215393273,3741319418,5206,5234,UDP,blacklist
265,1554199894637696.0,0.0,0.9665982723236084,248.17811584472656,3215393218,3206152757,5123,53,UDP,blacklist
266,1554199908044288.0,48.38099670410156,0.9408818483352661,204.2340545654297,3215393218,3215393213,40659,53,UDP,blacklist
267,1554199908071552.0,85.82353210449219,1.9986889362335205,232.22483825683594,3215393175,3215393213,48375,53,UDP,blacklist
268,1554199922666624.0,15.682801246643066,1.9805936813354492,232.6082763671875,3215393175,3215393213,54279,53,UDP,blacklist
269,1554199922669824.0,34.10089874267578,1.960207462310791,298.5386047363281,3215393175,3215393213,60444,53,UDP,blacklist
270,1554199922695808.0,106.8218002319336,1.9765899181365967,330.67669677734375,3215393175,3215393213,38362,53,UDP,blacklist
271,1554199937561088.0,53.18924331665039,1.9801509380340576,630.10009765625,3215393175,3215393213,43915,53,UDP,blacklist
272,1554199945556864.0,105.32742309570312,2.0026657581329346,291.7548522949219,3215393213,3215393213,48833,53,UDP,blacklist
273,1554199953186432.0,97.82746124267578,1.9827625751495361,234.587158203125,3215393175,3215393213,54275,53,UDP,blacklist
274,1554199954221440.0,78.21527862548828,2.0018906593322754,658.2002563476562,3215393218,3215393213,32869,53,UDP,blacklist
275,1554199954237056.0,83.82013702392578,2.005722761154175,316.85546875,3215393175,3215393213,5150,53,UDP,blacklist
276,1554199963853568.0,153.87232971191406,19.490358352661133,6023.779296875,3215393175,875061861,50050,442,TCP,blacklist
277,1554199963945216.0,11.937673568725586,1.9980542659759521,636.7293090820312,3215393175,3215393213,50019,53,UDP,blacklist
278,1554199987040640.0,60.086883544921875,1.9815983772277832,641.0409545898438,3215393175,3215393213,38260,53,UDP,blacklist
279,1554199987052800.0,91.6383056640625,1.0524256229400635,61.53303909301758,3215393156,3215393278,37231,5229,UDP,blacklist
280,1554199990458496.0,55.77708435058594,0.9306067228317261,64.20185089111328,3215393103,3204448508,56108,15456,UDP,blacklist
281,1554199994624512.0,68.00907135009766,0.9640059471130371,54.64089584350586,3215393215,3204448507,57780,5137,UDP,blacklist
282,1554200005270656.0,28.909669876098633,2.024416208267212,623.2450561523438,3215393175,3215393213,34783,53,UDP,blacklist
283,1554200012289280.0,105.07159423828125,2.0232162475585938,326.8655090332031,3215393175,3215393213,47582,53,UDP,blacklist
284,1554200013289600.0,40.7116813659668,2.013592481613159,321.6316223144531,3215393175,3215393213,50265,53,UDP,blacklist
285,1554200015915008.0,0.0,1.9397335052490234,201.8907012939453,3215393175,3215393213,54643,53,UDP,blacklist
286,1554200030769920.0,29.07509994506836,1.9799487590789795,620.0687255859375,3215393175,3215393213,42052,53,UDP,blacklist
287,1554200030812800.0,95.33943939208984,1.9929120540618896,313.2087707519531,3215393175,3215393213,44442,53,UDP,blacklist
288,1554200030837760.0,182.1256866455078,42.48926544189453,23007.546875,3215393218,577930085,33733,442,TCP,blacklist
289,1554200042460032.0,40.0035285949707,1.9802026748657227,536.975830078125,3215393175,3215393213,44036,53,UDP,blacklist
290,1554200042463488.0,53.919918060302734,1.998619794845581,924.6456909179688,3215393175,3215393213,36866,53,UDP,blacklist
291,1554200057208576.0,43.61273956298828,1.9652314186096191,659.9641723632812,3215393175,3215393213,55335,53,UDP,blacklist
292,1554200076348544.0,65.09217834472656,1.9626710414886475,309.23095703125,3215393175,3215393213,56193,53,UDP,blacklist
293,1554200091187200.0,111.20308685302734,1.9961540699005127,325.23602294921875,3215393175,3215393213,33666,53,UDP,blacklist
294,1554200091193984.0,88.79336547851562,1.9800224304199219,309.7195129394531,3215393175,3215393213,36206,53,UDP,blacklist
295,1554200106168576.0,75.48710632324219,1.9519481658935547,633.5022583007812,3215393175,3215393213,53409,53,UDP,blacklist
296,1554200121170048.0,58.78877258300781,1.9657461643218994,663.485107421875,3215393175,3215393213,58160,53,UDP,blacklist
297,1554200131306496.0,88.40107727050781,2.001405715942383,318.0079040527344,3215393175,3215393213,36099,53,UDP,blacklist
298,1554200131952896.0,1262.2955322265625,34.746360778808594,16146.9365234375,3215393175,573071973,33716,442,TCP,blacklist
299,1554200131966464.0,45.552024841308594,1.9652438163757324,630.9757690429688,3215393175,3215393213,46843,53,UDP,blacklist
300,1554200147237376.0,16.527494430541992,1.9831080436706543,629.8169555664062,3215393175,3215393213,37312,53,UDP,blacklist
301,1554200148368640.0,22.455337524414062,1.9902474880218506,651.6954345703125,3215393175,3215393213,44859,53,UDP,blacklist
302,1554200156642176.0,92.34892272949219,0.9875655174255371,60.86893081665039,3215393156,3741319418,17190,5201,UDP,blacklist
303,1554200157204096.0,97.64234161376953,93.52946472167969,657035.875,3215393041,3758030585,7159,5129,UDP,blacklist
304,1554200165552128.0,74.5389175415039,2.031616687774658,324.2799072265625,3215393175,3215393213,34283,53,UDP,blacklist
305,1554200167406336.0,39.46514892578125,1.0930562019348145,134.3502655029297,3215393175,3215393278,56374,3437,UDP,blacklist
306,1554200181583872.0,0.0,1.9069886207580566,580.9375,3215393175,3215393213,54849,123,UDP,blacklist
307,1554200189466112.0,50.78669357299805,1.9095802307128906,287.8126525878906,3215393175,3215393213,50917,53,UDP,blacklist
308,1554200189483264.0,0.0,1.9596412181854248,2301.71728515625,3215393175,3215393213,49744,53,UDP,blacklist
309,1554200204736384.0,64.4050064086914,1.9713683128356934,309.925537109375,3215393175,3215393213,35711,53,UDP,blacklist
310,1554200204766080.0,30.610164642333984,1.989990234375,320.4089050292969,3215393175,3215393213,43631,53,UDP,blacklist
311,1554200204775296.0,65.89712524414062,1.981313705444336,620.6109619140625,3215393175,3215393213,56416,53,UDP,blacklist
312,1554200217439744.0,65.64392852783203,1.9974970817565918,609.3621215820312,3215393175,3215393213,15291,53,UDP,blacklist
313,1554200225382784.0,48.14154052734375,1.0660181045532227,1546.292724609375,3215393213,3215442306,42172,53,UDP,blacklist
314,1554200239719424.0,50.77333068847656,1.9938902854919434,654.478759765625,3215393175,3215393213,45855,53,UDP,blacklist
315,1554200239726720.0,79.07013702392578,1.9703340530395508,307.0400695800781,3215393175,3215393213,58291,53,UDP,blacklist
316,1554200256002944.0,57.983055114746094,1.9922828674316406,308.3122253417969,3215393175,3220046269,51129,53,UDP,blacklist
317,1554200256016000.0,29.18172836303711,1.9544789791107178,655.7921752929688,3215393175,3215393213,57307,53,UDP,blacklist
318,1554200256036864.0,92.85236358642578,1.9789369106292725,313.8526611328125,3215393175,3215393213,43307,53,UDP,blacklist
319,1554200260101376.0,46.2220344543457,1.9770042896270752,616.4747314453125,3215393175,3215393213,36383,53,UDP,blacklist
320,1554200260139008.0,132.50067138671875,0.16553890705108643,16.43272590637207,3215393103,3741319419,40538,15433,UDP,blacklist
321,1554200263146624.0,48.954986572265625,0.9555941820144653,50.966453552246094,3215393216,3204448506,45794,15430,UDP,blacklist
322,1554200266997760.0,88.1045913696289,1.0010926723480225,63.55682373046875,3215393103,4009688825,58690,15425,UDP,blacklist
323,1554200268450048.0,58.2301139831543,2.0141584873199463,665.297119140625,3215393175,3215393213,49322,53,UDP,blacklist
324,1554200269646592.0,71.21275329589844,1.0008983612060547,63.501495361328125,3215393103,3215393278,35717,15479,UDP,blacklist
325,1554200269679232.0,0.0,1.9600043296813965,647.735595703125,3215393218,3215393213,42034,53,UDP,blacklist
326,1554200279003264.0,0.0,1.9323880672454834,294.1583251953125,3215393175,3215393213,34808,53,UDP,blacklist
327,1554200279005312.0,15.649301528930664,2.0205206871032715,320.7190856933594,3215393175,3215393213,51374,53,UDP,blacklist
328,1554200283112320.0,76.72981262207031,1.0034592151641846,58.84944534301758,3215393127,3215393278,35452,15483,UDP,blacklist
329,1554200285524864.0,29.79261589050293,0.9738883972167969,62.41658401489258,3215393103,3215393278,53656,15483,UDP,blacklist
330,1554200285586304.0,92.6711654663086,0.9841381311416626,342.98651123046875,3215393103,3758030585,52604,15369,UDP,blacklist
331,1554200293266048.0,72.68798065185547,0.9434071779251099,103.24190521240234,3215393175,3215393213,38843,53,UDP,blacklist
332,1554200295209728.0,68.61184692382812,0.9474133253097534,91.76737976074219,3215393103,3204448507,56632,15403,UDP,blacklist
333,1554200295293312.0,0.0,1.964663028717041,312.78387451171875,3215393175,3215393213,50318,53,UDP,blacklist
334,1554200296201344.0,0.0,1.9830904006958008,317.9367370605469,3215393175,3215393213,41251,53,UDP,blacklist
335,1554200296202368.0,22.681087493896484,2.0205016136169434,623.2123413085938,3215393175,3215443658,37319,53,UDP,blacklist
336,1554200305583616.0,25.3179988861084,0.9093444347381592,77.96808624267578,3215393175,1539070406,41841,53,UDP,blacklist
337,1554200305699072.0,94.37142944335938,0.969799280166626,156.63702392578125,3215393175,1530200324,60754,53,UDP,blacklist
338,1554200305707008.0,89.93377685546875,1.942331314086914,419.5610656738281,3215393175,3209953725,53820,53,UDP,blacklist
339,1554200305808640.0,62.022891998291016,3.2454376220703125,859.1397094726562,3215393175,879894190,50073,442,TCP,blacklist
340,1554200305929856.0,20.96994972229004,0.9314596652984619,288.5221862792969,3215393213,225159041,8005,53,UDP,blacklist
341,1554200317957248.0,0.0,6.324169158935547,3133.581787109375,3215393213,3215456193,55183,53,UDP,blacklist
342,1554200317983488.0,74.25431823730469,2.0058701038360596,326.5511169433594,3215393175,3215393213,50657,53,UDP,blacklist
343,1554200318057216.0,183.02903747558594,790.4119262695312,5263805.5,3215393175,919702768,52239,442,TCP,blacklist
344,1554200325392000.0,6.038135051727295,1.9270131587982178,634.7982177734375,3215393175,3215393213,33062,53,UDP,blacklist
345,1554200328969728.0,0.0,4.268563270568848,850.0967407226562,3215393216,3741319418,5243,5144,UDP,blacklist
346,1554200329011840.0,0.0,1.8787140846252441,621.6896362304688,3215393175,3215393213,40804,53,UDP,blacklist
347,1554200332044928.0,183.1015625,1.0838165283203125,88.05447387695312,3215393041,3758030585,8044,5157,UDP,blacklist
348,1554200333632896.0,0.0,2.0206451416015625,317.9497985839844,3215393175,3215393213,45214,53,UDP,blacklist
349,1554200334919040.0,41.385257720947266,1.1050076484680176,55.521400451660156,3215393216,3215393278,5208,5237,UDP,blacklist
350,1554200340594688.0,11.358940124511719,0.9696133136749268,55.85856628417969,3215393103,4003922430,50237,15478,UDP,blacklist
351,1554200351546240.0,21.201583862304688,1.9992008209228516,646.1465454101562,3215393175,3215393213,34777,53,UDP,blacklist
352,1554200352657152.0,54.24757766723633,2.00459623336792,642.033935546875,3215393175,3215393213,53667,53,UDP,blacklist
353,1554200352662144.0,77.8083724975586,1.9804565906524658,303.9095153808594,3215393175,3215393213,50391,53,UDP,blacklist
354,1554200353475200.0,46.304969787597656,5.493925094604492,871.5142822265625,3215393103,3992977659,51990,15408,UDP,blacklist
355,1554200364403712.0,23.656204223632812,1.9729690551757812,639.9834594726562,3215393175,3215393213,54959,53,UDP,blacklist
356,1554200364442496.0,108.72315216064453,2.0189523696899414,325.3108215332031,3215393175,3215393213,49191,53,UDP,blacklist
357,1554200364449152.0,84.52098846435547,2.038224220275879,653.8023681640625,3215393175,3215393213,48368,53,UDP,blacklist
358,1554200373260800.0,23.026142120361328,0.9762841463088989,41.38363265991211,3215393216,4003922430,57966,15361,UDP,blacklist
359,1554200388148480.0,8.225763320922852,3.6803359985351562,1075.2205810546875,3215393175,3215393213,51634,53,UDP,blacklist
360,1554200392173440.0,141.35879516601562,2.0029709339141846,239.0369873046875,3215393175,3215393213,42905,53,UDP,blacklist
361,1554200412970240.0,121.59679412841797,1.9817402362823486,304.80865478515625,3215393175,3215393213,58942,53,UDP,blacklist
362,1554200413011968.0,88.73912811279297,1.955331802368164,305.1177978515625,3215393175,3215393213,52640,53,UDP,blacklist
363,1554200424068992.0,69.92241668701172,1.9967706203460693,313.4435119628906,3215393175,3215393213,55747,53,UDP,blacklist
364,1554200436810112.0,40.34549331665039,1.9826273918151855,806.4225463867188,3215393175,3215393213,42587,53,UDP,blacklist
365,1554200449231360.0,106.82744598388672,2.000047445297241,318.8411865234375,3215393175,3215393213,34230,53,UDP,blacklist
366,1554200464045056.0,62.07382583618164,1.9760797023773193,643.5706787109375,3215393175,3215393213,49672,53,UDP,blacklist
367,1554200479107712.0,109.22380828857422,1.971595048904419,310.8180236816406,3215393175,3215393213,60760,53,UDP,blacklist
368,1554200494097152.0,80.01110076904297,1.9787540435791016,632.19140625,3215393175,3215393213,35464,53,UDP,blacklist
369,1554200505349248.0,70.25247192382812,1.9763872623443604,642.3710327148438,3215393175,3215393213,44188,53,UDP,blacklist
370,1554200520385664.0,81.69523620605469,1.9573519229888916,301.37066650390625,3215393175,3215393213,56268,53,UDP,blacklist
371,1554200565290368.0,82.09429168701172,1.9728338718414307,631.7296142578125,3215393175,3215393213,39499,53,UDP,blacklist
372,1554200569409408.0,102.34835815429688,1.984083652496338,638.395751953125,3215393175,3215393213,44734,53,UDP,blacklist
