,srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,label,type
330,3232235855,3232236031,38102,15600,UDP,1554199984000000,0.0,1,63,0,normal
331,3232235855,3232236031,38232,15600,UDP,1554199991000000,0.0,1,63,0,normal
332,3232235855,3232236031,57254,15600,UDP,1554199997000000,0.0,1,63,0,normal
333,3232235928,3232235966,56669,53,UDP,1554199998000000,0.000534,2,652,0,normal
334,3232235855,3232236031,40647,15600,UDP,1554200003000000,0.0,1,63,0,normal
335,3232235855,3232236031,51395,15600,UDP,1554200009000000,0.0,1,63,0,normal
336,3232235855,3232236031,58531,15600,UDP,1554200014000000,0.0,1,63,0,normal
337,3232235928,3232235966,41374,53,UDP,1554200019000000,1.166136,2,1596,0,normal
338,3232235928,3232235966,55832,53,UDP,1554200019000000,1.165746,2,1596,0,normal
339,3232235928,3232235966,50623,53,UDP,1554200020000000,0.550145,2,1456,0,normal
340,3232235928,3232235966,33683,53,UDP,1554200020000000,0.55066,2,1456,0,normal
341,3232235855,3232236031,41754,15600,UDP,1554200021000000,0.0,1,63,0,normal
342,3232235928,3232235966,47796,53,UDP,1554200026000000,0.0008869999999999,2,1596,0,normal
343,3232235855,3232236031,57675,15600,UDP,1554200027000000,0.0,1,63,0,normal
344,3232235855,3232236031,53634,15600,UDP,1554200033000000,0.0,1,63,0,normal
345,3232235855,3232236031,33427,15600,UDP,1554200039000000,0.0,1,63,0,normal
346,3232235968,3232235928,8,0,ICMP,1554200041000000,3.009074,8,1120,0,normal
347,3232235928,3232235966,50456,53,UDP,1554200043000000,0.000526,2,652,0,normal
348,3232235855,3232236031,52980,15600,UDP,1554200045000000,0.0,1,63,0,normal
349,3232235855,3232236031,44995,15600,UDP,1554200051000000,0.0,1,63,0,normal
350,3232235855,3232236031,56870,15600,UDP,1554200057000000,0.0,1,63,0,normal
351,3232235928,3232235966,46081,53,UDP,1554200058000000,0.000418,2,652,0,normal
352,3232235855,3232236031,41095,15600,UDP,1554200063000000,0.0,1,63,0,normal
353,3232235855,3232236031,42049,15600,UDP,1554200069000000,0.0,1,63,0,normal
354,3232235928,3232235966,57636,53,UDP,1554200073000000,0.000579,2,652,0,normal
355,3232235855,3232236031,52088,15600,UDP,1554200075000000,0.0,1,63,0,normal
356,3232235855,3232236031,39505,15600,UDP,1554200087000000,0.0,1,63,0,normal
357,3232235855,3232236031,47489,15600,UDP,1554200093000000,0.0,1,63,0,normal
358,3232235855,3232236031,49597,15600,UDP,1554200099000000,0.0,1,63,0,normal
359,3232235928,3232235966,34268,53,UDP,1554200103000000,0.000318,2,652,0,normal
360,3232235855,3232236031,60562,15600,UDP,1554200105000000,0.0,1,63,0,normal
361,3232235855,3232236031,57083,15600,UDP,1554200111000000,0.0,1,63,0,normal
362,3232235855,3232236031,38339,15600,UDP,1554200117000000,0.0,1,63,0,normal
363,3232235928,3232235966,42097,53,UDP,1554200118000000,0.097504,2,652,0,normal
364,3232235855,3232236031,43548,15600,UDP,1554200123000000,0.0,1,63,0,normal
365,3232236026,3758096635,5353,5353,UDP,1554200124000000,3.991774,3,756,0,normal
366,3232235855,3232236031,35906,15600,UDP,1554200129000000,0.0,1,63,0,normal
367,3232235928,3232235966,50538,53,UDP,1554200133000000,0.000485,2,652,0,normal
368,3232235855,3232236031,48662,15600,UDP,1554200135000000,0.0,1,63,0,normal
369,3232235855,3232236031,33140,15600,UDP,1554200147000000,0.0,1,63,0,normal
370,3232235928,3232235966,49741,53,UDP,1554200148000000,0.000923,2,652,0,normal
371,3232235855,3232236031,55123,15600,UDP,1554200153000000,0.0,1,63,0,normal
372,3232235855,3232236031,50931,15600,UDP,1554200159000000,0.0,1,63,0,normal
373,3232235855,3232236031,40841,15600,UDP,1554200171000000,0.0,1,63,0,normal
374,3232235855,3232236031,50265,15600,UDP,1554200177000000,0.0,1,63,0,normal
375,3232235855,3232236031,49599,15600,UDP,1554200183000000,0.0,1,63,0,normal
376,3232235855,3232236031,36504,15600,UDP,1554200189000000,0.0,1,63,0,normal
377,3232235928,3232235966,51618,53,UDP,1554200193000000,0.000743,2,652,0,normal
378,3232235855,3232236031,52635,15600,UDP,1554200195000000,0.0,1,63,0,normal
379,3232235822,3758096635,5353,5353,UDP,1554200198000000,0.003325,2,400,0,normal
380,3232235855,3232236031,40634,15600,UDP,1554200201000000,0.0,1,63,0,normal
381,3232235855,3232236031,58782,15600,UDP,1554200213000000,0.0,1,63,0,normal
382,3232235855,3232236031,44099,15600,UDP,1554200219000000,0.0,1,63,0,normal
383,3232235928,3232235966,49807,53,UDP,1554200223000000,0.00058,2,652,0,normal
384,3232235855,3232236031,55275,15600,UDP,1554200225000000,0.0,1,63,0,normal
385,3232235855,3232236031,49502,15600,UDP,1554200231000000,0.0,1,63,0,normal
386,3232235855,3232236031,58858,15600,UDP,1554200237000000,0.0,1,63,0,normal
387,3232235928,3232235966,34311,53,UDP,1554200238000000,0.000647,2,652,0,normal
388,3232235855,3232236031,53451,15600,UDP,1554200243000000,0.0,1,63,0,normal
389,3232235855,3232236031,41121,15600,UDP,1554200249000000,0.0,1,63,0,normal
390,3232235928,3232235966,46994,53,UDP,1554200253000000,0.000583,2,652,0,normal
391,3232235855,3232236031,48564,15600,UDP,1554200261000000,0.0,1,63,0,normal
392,3232235855,3232236031,55826,15600,UDP,1554200267000000,0.0,1,63,0,normal
393,3232235928,3232235966,41233,53,UDP,1554200268000000,0.0005769999999999,2,652,0,normal
394,3232235855,3232236031,55570,15600,UDP,1554200273000000,0.0,1,63,0,normal
395,3232235928,3232235966,51915,53,UDP,1554200283000000,0.000589,2,652,0,normal
396,3232235855,3232236031,36453,15600,UDP,1554200297000000,0.0,1,63,0,normal
397,3232235928,3232235966,40840,53,UDP,1554200298000000,0.000571,2,652,0,normal
398,3232235855,3232236031,34401,15600,UDP,1554200303000000,0.0,1,63,0,normal
399,3232235909,3758096635,5353,5353,UDP,1554200304000000,0.0,1,77,0,normal
400,3232235855,3232236031,59195,15600,UDP,1554200309000000,0.0,1,63,0,normal
401,3232235855,3232236031,46977,15600,UDP,1554200321000000,0.0,1,63,0,normal
402,3232235855,3232236031,39324,15600,UDP,1554200327000000,0.0,1,63,0,normal
403,3232235971,3232236031,138,138,UDP,1554200331000000,0.0,1,229,0,normal
404,3232235969,3232236031,138,138,UDP,1554200332000000,0.0,1,229,0,normal
405,3232235855,3232236031,40797,15600,UDP,1554200333000000,0.0,1,63,0,normal
406,3232235855,3232236031,33381,15600,UDP,1554200339000000,0.0,1,63,0,normal
407,3232235928,3232235966,60789,53,UDP,1554200343000000,0.000413,2,652,0,normal
408,3232235855,3232236031,58358,15600,UDP,1554200351000000,0.0,1,63,0,normal
409,3232235928,3232235966,40272,53,UDP,1554200358000000,0.0007,2,652,0,normal
410,3232235855,3232236031,47984,15600,UDP,1554200363000000,0.0,1,63,0,normal
411,3232235855,3232236031,60067,15600,UDP,1554200369000000,0.0,1,63,0,normal
412,3232235777,3232236031,138,138,UDP,1554200371000000,0.002563,2,908,0,normal
413,3232235928,3232235966,60304,53,UDP,1554200373000000,0.000628,2,652,0,normal
414,3232235855,3232236031,55015,15600,UDP,1554200375000000,0.0,1,63,0,normal
415,3232235855,3232236031,59797,15600,UDP,1554200381000000,0.0,1,63,0,normal
416,3232235855,3232236031,35344,15600,UDP,1554200393000000,0.0,1,63,0,normal
417,3232235855,3232236031,39375,15600,UDP,1554200399000000,0.0,1,63,0,normal
418,3232235928,3232235966,59099,53,UDP,1554200403000000,0.000447,2,652,0,normal
419,3232235855,3232236031,33694,15600,UDP,1554200405000000,0.0,1,63,0,normal
420,3232235855,3232236031,46243,15600,UDP,1554200411000000,0.0,1,63,0,normal
421,3232235855,3232236031,46671,15600,UDP,1554200417000000,0.0,1,63,0,normal
422,3232235855,3232236031,52682,15600,UDP,1554200423000000,0.0,1,63,0,normal
423,3232235855,3232236031,39775,15600,UDP,1554200429000000,0.0,1,63,0,normal
424,3232235855,3232236031,43405,15600,UDP,1554200435000000,0.0,1,63,0,normal
425,3232235855,3232236031,59276,15600,UDP,1554200441000000,0.0,1,63,0,normal
426,3232235855,3232236031,60802,15600,UDP,1554200447000000,0.0,1,63,0,normal
427,3232235928,3232235966,37030,53,UDP,1554200448000000,0.000616,2,652,0,normal
428,3232235855,3232236031,44735,15600,UDP,1554200459000000,0.0,1,63,0,normal
429,3232235928,3232235966,33011,53,UDP,1554200463000000,0.000413,2,652,0,normal
430,3232235855,3232236031,54471,15600,UDP,1554200465000000,0.0,1,63,0,normal
431,3232235855,3232236031,47294,15600,UDP,1554200477000000,0.0,1,63,0,normal
432,3232235855,3232236031,51826,15600,UDP,1554200489000000,0.0,1,63,0,normal
433,3232235928,3232235966,54819,53,UDP,1554200493000000,0.000493,2,652,0,normal
434,3232235855,3232236031,57547,15600,UDP,1554200495000000,0.0,1,63,0,normal
435,3232235855,3232236031,38174,15600,UDP,1554200501000000,0.0,1,63,0,normal
436,3232235822,3232236031,137,137,UDP,1554200504000000,1.433761,3,384,0,normal
437,3232235855,3232236031,50170,15600,UDP,1554200507000000,0.0,1,63,0,normal
438,3232235928,3232235966,34452,53,UDP,1554200508000000,0.000441,2,652,0,normal
439,3232235855,3232236031,59495,15600,UDP,1554200513000000,0.0,1,63,0,normal
440,3232235855,3232236031,37963,15600,UDP,1554200519000000,0.0,1,63,0,normal
441,3232235928,3232235966,60566,53,UDP,1554200523000000,0.000379,2,652,0,normal
442,3232235855,3232236031,53701,15600,UDP,1554200525000000,0.0,1,63,0,normal
443,3232235855,3232236031,60666,15600,UDP,1554200531000000,0.0,1,63,0,normal
444,3232235970,3232236031,138,138,UDP,1554200536000000,0.002749,2,974,0,normal
445,3232235855,3232236031,58571,15600,UDP,1554200537000000,0.0,1,63,0,normal
446,3232235928,3232235966,46190,53,UDP,1554200538000000,0.000428,2,652,0,normal
447,3232235855,3232236031,43439,15600,UDP,1554200543000000,0.0,1,63,0,normal
448,3232235855,3232236031,53995,15600,UDP,1554200549000000,0.0,1,63,0,normal
449,3232236026,3758096635,5353,5353,UDP,1554200551000000,3.995046,3,756,0,normal
450,3232235855,3232236031,49223,15600,UDP,1554200555000000,0.0,1,63,0,normal
451,3232235855,3232236031,38979,15600,UDP,1554200561000000,0.0,1,63,0,normal
452,3232235855,3232236031,54898,15600,UDP,1554200567000000,0.0,1,63,0,normal
453,3232235928,3232235966,48695,53,UDP,1554200568000000,0.000509,2,652,0,normal
454,3232235855,3232236031,42916,15600,UDP,1554200573000000,0.0,1,63,0,normal
455,3232235855,3232236031,45803,15600,UDP,1554200579000000,0.0,1,63,0,normal
456,3232235928,3232235966,45789,53,UDP,1554200583000000,0.000537,2,652,0,normal
457,3232235855,3232236031,48838,15600,UDP,1554200585000000,0.0,1,63,0,normal
458,3232235855,3232236031,56956,15600,UDP,1554200597000000,0.0,1,63,0,normal
459,3232235928,3232235966,42598,53,UDP,1554200598000000,0.000404,2,652,0,normal
460,3232235855,3232236031,43864,15600,UDP,1554200603000000,0.0,1,63,0,normal
461,3232235855,3232236031,45164,15600,UDP,1554200609000000,0.0,1,63,0,normal
462,3232235928,3232235966,32977,53,UDP,1554200613000000,0.000449,2,652,0,normal
463,3232236026,3758096635,5353,5353,UDP,1554200614000000,6.859972999999999,6,1116,0,normal
464,3232235855,3232236031,53157,15600,UDP,1554200615000000,0.0,1,63,0,normal
465,3232235928,3232235966,50398,53,UDP,1554200628000000,0.000528,2,652,0,normal
466,3232235855,3232236031,42139,15600,UDP,1554200633000000,0.0,1,63,0,normal
467,3232235855,3232236031,44369,15600,UDP,1554200639000000,0.0,1,63,0,normal
468,3232235928,3232235966,37609,53,UDP,1554200643000000,0.000316,2,652,0,normal
469,3232235855,3232236031,45121,15600,UDP,1554200645000000,0.0,1,63,0,normal
470,3232235855,3232236031,45944,15600,UDP,1554200651000000,0.0,1,63,0,normal
471,3232235855,3232236031,42094,15600,UDP,1554200657000000,0.0,1,63,0,normal
472,3232235855,3232236031,45575,15600,UDP,1554200669000000,0.0,1,63,0,normal
473,3232235928,3232235966,57372,53,UDP,1554200673000000,0.000533,2,652,0,normal
474,3232235855,3232236031,42441,15600,UDP,1554200675000000,0.0,1,63,0,normal
475,3232235855,3232236031,54877,15600,UDP,1554200681000000,0.0,1,63,0,normal
476,3232235855,3232236031,58935,15600,UDP,1554200687000000,0.0,1,63,0,normal
477,3232235928,3232235966,48602,53,UDP,1554200688000000,0.000448,2,652,0,normal
478,3232235855,3232236031,34304,15600,UDP,1554200699000000,0.0,1,63,0,normal
479,3232235928,3232235966,33402,53,UDP,1554200703000000,0.000587,2,652,0,normal
480,3232235855,3232236031,53192,15600,UDP,1554200705000000,0.0,1,63,0,normal
481,3232235855,3232236031,44855,15600,UDP,1554200711000000,0.0,1,63,0,normal
482,3232235855,3232236031,34509,15600,UDP,1554200717000000,0.0,1,63,0,normal
483,3232235928,3232235966,59218,53,UDP,1554200718000000,0.0004969999999999,2,652,0,normal
484,3232235855,3232236031,41615,15600,UDP,1554200723000000,0.0,1,63,0,normal
485,3232235855,3232236031,33231,15600,UDP,1554200729000000,0.0,1,63,0,normal
486,3232235855,3232236031,48830,15600,UDP,1554200735000000,0.0,1,63,0,normal
487,3232235855,3232236031,37033,15600,UDP,1554200741000000,0.0,1,63,0,normal
488,3232235855,3232236031,38018,15600,UDP,1554200747000000,0.0,1,63,0,normal
489,3232235855,3232236031,55621,15600,UDP,1554200753000000,0.0,1,63,0,normal
490,3232235855,3232236031,47840,15600,UDP,1554200759000000,0.0,1,63,0,normal
491,3232235928,3232235966,45931,53,UDP,1554200763000000,0.000479,2,652,0,normal
492,3232235855,3232236031,59174,15600,UDP,1554200765000000,0.0,1,63,0,normal
493,3232235855,3232236031,51619,15600,UDP,1554200771000000,0.0,1,63,0,normal
494,3232235855,3232236031,43705,15600,UDP,1554200777000000,0.0,1,63,0,normal
495,3232235928,3232235966,48874,53,UDP,1554200778000000,0.000786,2,652,0,normal
496,3232235855,3232236031,37876,15600,UDP,1554200783000000,0.0,1,63,0,normal
497,3232235855,3232236031,47647,15600,UDP,1554200789000000,0.0,1,63,0,normal
498,3232235928,3232235966,55744,53,UDP,1554200793000000,0.000429,2,652,0,normal
499,3232235855,3232236031,38611,15600,UDP,1554200795000000,0.0,1,63,0,normal
500,3232235822,3758096635,5353,5353,UDP,1554200798000000,0.004158,2,400,0,normal
501,3232235928,3232235966,47351,53,UDP,1554200808000000,0.000477,2,652,0,normal
502,3232235928,3232235966,37542,53,UDP,1554200823000000,0.000521,2,652,0,normal
503,3232235855,3232236031,38271,15600,UDP,1554200825000000,0.0,1,63,0,normal
504,3232235855,3232236031,57910,15600,UDP,1554200831000000,0.0,1,63,0,normal
505,3232235855,3232236031,39382,15600,UDP,1554200837000000,0.0,1,63,0,normal
506,3232235928,3232235966,58400,53,UDP,1554200838000000,0.000598,2,652,0,normal
507,3232235855,3232236031,43385,15600,UDP,1554200843000000,0.0,1,63,0,normal
508,3232235855,3232236031,57203,15600,UDP,1554200849000000,0.0,1,63,0,normal
509,3232235928,3232235966,35874,53,UDP,1554200853000000,0.000415,2,652,0,normal
510,3232235855,3232236031,44977,15600,UDP,1554200855000000,0.0,1,63,0,normal
511,3232235969,3232236031,137,137,UDP,1554200857000000,1.436296,3,384,0,normal
512,3232235855,3232236031,60943,15600,UDP,1554200861000000,0.0,1,63,0,normal
513,3232235855,3232236031,46183,15600,UDP,1554200867000000,0.0,1,63,0,normal
514,3232235928,3232235966,58035,53,UDP,1554200868000000,0.000498,2,652,0,normal
515,3232235855,3232236031,40930,15600,UDP,1554200873000000,0.0,1,63,0,normal
516,3232235928,875061861,47290,443,TCP,1554200876000000,300.430118,4,332,0,normal
517,3232235855,3232236031,48085,15600,UDP,1554200879000000,0.0,1,63,0,normal
518,3232235928,3232235966,59583,53,UDP,1554200883000000,0.000426,2,652,0,normal
519,3232235855,3232236031,45859,15600,UDP,1554200885000000,0.0,1,63,0,normal
520,3232235855,3232236031,48528,15600,UDP,1554200897000000,0.0,1,63,0,normal
521,3232235928,3232235966,49179,53,UDP,1554200898000000,0.00047,2,652,0,normal
522,3232235855,3232236031,49129,15600,UDP,1554200903000000,0.0,1,63,0,normal
523,3232235855,3232236031,44521,15600,UDP,1554200909000000,0.0,1,63,0,normal
524,3232235928,3232235966,48412,53,UDP,1554200913000000,0.000685,2,652,0,normal
525,3232235855,3232236031,53728,15600,UDP,1554200921000000,0.0,1,63,0,normal
526,3232235928,3232235966,35261,53,UDP,1554200928000000,0.000511,2,652,0,normal
527,3232235855,3232236031,60853,15600,UDP,1554200933000000,0.0,1,63,0,normal
528,3232235928,3232235966,37871,53,UDP,1554200943000000,0.0005139999999999,2,652,0,normal
529,3232235855,3232236031,56472,15600,UDP,1554200945000000,0.0,1,63,0,normal
530,3232235928,3232235966,40476,53,UDP,1554200958000000,0.000413,2,652,0,normal
531,3232235855,3232236031,50517,15600,UDP,1554200963000000,0.0,1,63,0,normal
532,3232235855,3232236031,36047,15600,UDP,1554200969000000,0.0,1,63,0,normal
533,3232235855,3232236031,45566,15600,UDP,1554200975000000,0.0,1,63,0,normal
534,3232235855,3232236031,38537,15600,UDP,1554200981000000,0.0,1,63,0,normal
535,3232235855,3232236031,58310,15600,UDP,1554200987000000,0.0,1,63,0,normal
536,3232235928,3232235966,36437,53,UDP,1554200988000000,0.000722,2,652,0,normal
537,3232235855,3232236031,43789,15600,UDP,1554200993000000,0.0,1,63,0,normal
538,3232235928,3232235966,36741,53,UDP,1554201003000000,0.000489,2,652,0,normal
539,3232235855,3232236031,44577,15600,UDP,1554201011000000,0.0,1,63,0,normal
540,3232235855,3232236031,52239,15600,UDP,1554201017000000,0.0,1,63,0,normal
541,3232235928,3232235966,40362,53,UDP,1554201018000000,0.000413,2,652,0,normal
542,3232235855,3232236031,33199,15600,UDP,1554201023000000,0.0,1,63,0,normal
543,3232235855,3232236031,36741,15600,UDP,1554201029000000,0.0,1,63,0,normal
544,3232235928,3232235966,37805,53,UDP,1554201033000000,0.224296,2,652,0,normal
545,3232235855,3232236031,59631,15600,UDP,1554201035000000,0.0,1,63,0,normal
546,3232235909,3758096635,5353,5353,UDP,1554201044000000,3.89138,3,786,0,normal
547,3232235855,3232236031,54189,15600,UDP,1554201047000000,0.0,1,63,0,normal
548,3232235928,3232235966,59975,53,UDP,1554201048000000,0.000456,2,652,0,normal
549,3232235971,3232236031,138,138,UDP,1554201053000000,0.0,1,229,0,normal
550,3232235969,3232236031,138,138,UDP,1554201054000000,0.0,1,229,0,normal
551,3232235855,3232236031,49184,15600,UDP,1554201059000000,0.0,1,63,0,normal
552,3232235928,3232235966,49969,53,UDP,1554201063000000,0.000552,2,652,0,normal
553,3232235855,3232236031,39897,15600,UDP,1554201065000000,0.0,1,63,0,normal
554,3232235855,3232236031,57433,15600,UDP,1554201077000000,0.0,1,63,0,normal
555,3232235928,3232235966,60996,53,UDP,1554201078000000,0.000519,2,652,0,normal
556,3232235855,3232236031,33862,15600,UDP,1554201083000000,0.0,1,63,0,normal
557,3232235777,3232236031,138,138,UDP,1554201091000000,0.002647,2,908,0,normal
558,3232235855,3232236031,43264,15600,UDP,1554201095000000,0.0,1,63,0,normal
559,3232235855,3232236031,58000,15600,UDP,1554201101000000,0.0,1,63,0,normal
560,3232235928,3232235966,57212,53,UDP,1554201108000000,0.000381,2,652,0,normal
561,3232235855,3232236031,57157,15600,UDP,1554201113000000,0.0,1,63,0,normal
562,3232235855,3232236031,45775,15600,UDP,1554201119000000,0.0,1,63,0,normal
563,3232235855,3232236031,53985,15600,UDP,1554201131000000,0.0,1,63,0,normal
564,3232235855,3232236031,52981,15600,UDP,1554201137000000,0.0,1,63,0,normal
565,3232235928,3232235966,44678,53,UDP,1554201138000000,0.000488,2,652,0,normal
566,3232235855,3232236031,51029,15600,UDP,1554201143000000,0.0,1,63,0,normal
567,3232235855,3232236031,48928,15600,UDP,1554201149000000,0.0,1,63,0,normal
568,3232235928,3232235966,33617,53,UDP,1554201153000000,0.001735,2,652,0,normal
569,3232235855,3232236031,60146,15600,UDP,1554201155000000,0.0,1,63,0,normal
570,3232235855,3232236031,37634,15600,UDP,1554201161000000,0.0,1,63,0,normal
571,3232235928,3232235966,42938,53,UDP,1554201168000000,0.000518,2,652,0,normal
572,3232236026,3758096635,5353,5353,UDP,1554201172000000,3.988232,3,756,0,normal
573,3232235855,3232236031,49050,15600,UDP,1554201173000000,0.0,1,63,0,normal
574,3232235855,3232236031,39327,15600,UDP,1554201179000000,0.0,1,63,0,normal
575,3232235928,3232235966,58418,53,UDP,1554201183000000,0.000445,2,652,0,normal
576,3232235855,3232236031,47963,15600,UDP,1554201185000000,0.0,1,63,0,normal
